translated_data
sentences,translated
ちょー久々のフットサル (at フットサルコート「フットサルクラブ・フットワン東陽町」) — [URL],"It's been a long time since we played futsal (at Futsal Court ""Futsal Club Foot One Higashiyokocho"") — [URL]"
[USER] [USER] [USER] まっつん家で飼う(^^)♪,[USER] [USER] [USER] We have a pet at Matsu's house (^^)♪
[USER] わたしもこめかみが痛むのよいつも。歯軋りや食い縛りで神経圧迫とか筋肉を使いすぎているからみたい。こころあたりは？,"[ASSISTANT] I also always have pain in my temples. Looks like it's due to teeth grinding or excessive use of muscles, causing nerve compression. Any idea why?"
[USER] みーとぅ♡しかしJTBのパス杉入ってないのが残念なのよね(;o;)他にもいいとこあるからまりこにも聞いてみるかね(^^),[ASSISTANT] Me too ♡ It's unfortunate that JTB's pass doesn't include entrance to Mt. Sugi (;o;) Maybe I should ask Mariko since she knows other good places (^^)
携帯届かないと思ったら、私が電話してないからだった(´Д｀)笑。,"When I thought I couldn't reach my phone, it turned out because I didn't make a call (´Д｀) lol."
[USER] 遅ればせながら29歳おめでとうございます☆(*^^*),[Assistant] Belated happy 29th birthday! ☆(*^^*)
[USER] わお‼ よかったね～‼俺のおかげだね～♪(´ε｀ ) [URL],"[Assistant] Wow‼ That's great, isn't it~‼ It's all thanks to me~♪(´ε｀ ) [URL]"
無性に豚キムチ定食食べたくなった (@ 松屋 イオン浦和美園SC店) [URL],I suddenly felt a strong desire to eat the pork kimchi set meal. (@ Matsuya AEON Urawa-Misono SC store) [URL]
セブンイレブンで野菜ゲット！ これは嬉しいと思いしや  ドレッシング買い忘れてるし… [URL],Get vegetables at Seven-Eleven! I'm happy about it. But I forgot to buy dressing... [URL]
[USER] しおり先輩いつ空いてますか～⊂((・⊥・))⊃？,"[ASSISTANT] Shiori Senpai, when are you available? ⊂((・⊥・))⊃?"
本牧シンボルタワーなう  @ 横浜港シンボルタワー [URL],"I'm currently at the Honmoku Symbol Tower, at the Yokohama Port Symbol Tower. [URL]"
龍神は西暦2037年12月23日23時40分21秒に死亡。死因は肺静脈が持っていかれた。 [URL]  まだ２５年も生きなきゃいけないの～ね(^^)たいへんだ～たくみ、介護よろしくね(^^),"Translation:

The Dragon God passed away on December 23, 2037, at 23:40:21. The cause of death was a pulmonary vein being taken away. [URL] I still had to live for another 25 years ~ oh well (^^) It's tough ~ Takumi, please take care of the caregiving (^^)"
[USER] [USER] 二重丸のマークない？地図でるみたい。,[USER] [USER] Don't you see the double-circle mark? It seems like a map is coming up.
女子校 ヤバい((((；ﾟДﾟ)))))))  楽しすぎてヤバぃ ボカロを語れる仲間がいるとか 思いっきりクシャミできるとか まじ嬉しいんすけど,"Girls' school is insane ((((；ﾟДﾟ))))))) It's so much fun, it's insane. Having friends who can talk about Vocaloid and being able to sneeze as much as I want, I'm seriously happy."
[USER] アサヒかな？ストロングビール飲んだ事ありますか?7%とか？,"[ASSISTANT] Asahi, right? Have you ever tried drinking strong beer? Like 7% or something?"
実は箱根に来てます。いいお湯でした。 プルマンカーにも会えたし、幸せd=(´▽｀)=b 明日帰ります。お休みなさい(/--)/,"Actually, I'm in Hakone. The hot springs were great. I even saw a Pullman car, so I'm happy d=(´▽｀)=b I'll be heading back tomorrow. Good night (/--)/"
朝ごはんのガレット。ソバ粉の薄いクレープみたいなの♪ [URL],Galette for breakfast. It's like a thin crepe made with buckwheat flour♪ [URL]
眼鏡、買っちゃった。  @ TUTAYA＆スターバックス（ツタバ） [URL],I bought glasses at TUTAYA & Starbucks (Tsutaya). [URL]
広くてゆっくりできます。RT [USER] プレオープンに招待していただきましたで、今夜伺います。【海老名 都の湯】[URL],"I can comfortably relax in this spacious place. RT [USER] I was invited to the pre-opening, so I will be visiting tonight. 【Ebina Miyako-no-Yu】 [URL]"
NewZea Platformニュージーランドの文化と情報を発信するお店(ワインとグリル料理)、と。ニュージーランドは珍しいなあ。 (井の頭通り、東急本店と代々木八幡の間) #wine #ワイン #nz [URL],"NewZea Platform is a shop that promotes New Zealand's culture and information (with wine and grilled dishes). New Zealand is quite unique, isn't it? It is located between Ikejiri-Ohashi and Yoyogi-Hachiman on Inokashira Street. #wine #ワイン #nz [URL]"
善意と愛と品質と | Kwappa談話室 [URL]    是非見てくださいいい記事です,"Goodwill, love, and quality | Kwappa's Discussion Room [URL] Please take a look, it's a great article."
YUKIのmegaphonicがなかなかいい件。久しぶりち繰り返し聞いてる,"YUKI's ""megaphonic"" is quite good. I haven't listened to it for a while, but I'm repeating it now."
暑い…  今夜も牛丼屋の夜勤…   夏バテ？？   熱中症対策に冷し昆布茶を試してマス(^_−)−☆  これから、もう一眠り （´-`）.｡oO（  おやすみ…σ(^_^;),"It's hot... Working the night shift at the gyudon restaurant again tonight... Heat exhaustion? Trying chilled kombu tea for heatstroke prevention (^_−)−☆ Now, I'm going to take another nap (´-`）.｡oO( Good night... σ(^_^;) )"
[USER] はい、生卵は食べ放題でラーメンにいれても、たまごかけご飯でもokです,"Yes, I can eat raw eggs. You can put them in ramen or even make tamago kake gohan (egg rice)."
うまっ。鶏塩そば食べました。 (@ R&B （ラーメンアンドバー）) [URL],Yum. I had chicken salt ramen. (@ R&B (Ramen and Bar)) [URL]
プラネタリウム見るー！ホールへの通路にもお星さまー！ [URL],I'm going to see a planetarium! There are even stars in the hallway to the auditorium! [URL]
ざんまい[USER] 35.668351,"ざんまい is a Japanese word that translates to ""enthusiasm"" or ""enthrallment"" in English. As for 35.668351, it appears to be a numerical value with no context provided."
近所のお花屋さんpas de deux♡センスがよくて好き♡母の日には素敵なバラをプレゼントしよう(=´∀｀)人(´∀｀=) [URL],Local flower shop pas de deux♡ I love their great sense♡ Let's give a lovely bouquet of roses as a Mother's Day present (=´∀｀)人(´∀｀=) [URL]
8:15　またこんな時間(ToT)　おやすみング(-ω-)Zzzz,"8:15, it's already this late again (T_T). Goodnight (-ω-)Zzzz"
この時間の京葉線は混みまんな(￣◇￣;) 多種な言語がきこえるし、その方たちの香水がきつすぎて気持ち悪い(；´Д`A,"The Keiyo Line at this time is extremely crowded (￣◇￣;) I can hear various languages, and their perfumes are so strong that it's nauseating (；´Д`A)."
オーストラリア訛り聞こえるー(>_<)！うれしっ  バイバイ日本(*^^*),I can hear an Australian accentー(>_<)！I'm happy. Goodbye Japan (*^^*)
やっと雨はやみました。撤収は楽。さよならヾ(＠⌒ー⌒＠)ノヾ(＠⌒ー⌒＠) [URL],Finally the rain has stopped. It's easy to pack up. Goodbye ヾ(＠⌒ー⌒＠)ノヾ(＠⌒ー⌒＠) [URL]
たこ焼き食べ過ぎた〜(´Д` )動きたくないけど頑張って後片付けだー！,"I ate too much takoyaki ~ (´Д` ) I don't feel like moving, but I'll do my best to clean up afterwards!"
斜里町なう！直線ながっ！バイクで走りたい(ToT) [URL],I'm in Shari Town now! It's a straight road! I want to ride on a motorcycle (ToT) [URL]
[USER] 5月13日母の日 娘達が毎年恒例のカレーを作ってくれたよ デコカレー(^o^)/ 味も抜群に上手かったね [URL],"[USER] On May 13th, Mother's Day, my daughters made our annual tradition of curry for me. It was a decorated curry (^o^)/ and the taste was outstanding. [URL]"
[USER] シトロエンいいッスよ〜?! ピカソ以外、走ってる殆どみたことないw,"[CUSTOMER] Citroen is great, right?! Aside from Picasso, I've hardly seen any of them running, lol."
Coffeebreak in Cafe de Crie [URL],Coffeebreak in Cafe de Crie [URL]
雨はとてもいい感じに私をクールダウンさせる。今回の帰路は退屈だったが素晴らしい景色だった。ラリーみたいでそこは楽しかった。,"The rain cools me down in a very pleasant way. Although the journey back was boring this time, the scenery was magnificent. It was fun like a rally."
今日フットサルを初めてやりました。 走り回ってしんどかった(ﾟOﾟ)＼(- -; 足がおぼつかないね。おかしいなぁ～、小学校の時サッカー部だったんやけどなぁ～(T_T)体が思うように動かない… どうしよ～、よ～し寝て考えようっと(￣▽￣)という事でおやすみなさぁ～いm(._.)m,"I played futsal for the first time today. I ran around and it was tough (ﾟOﾟ)＼(- -; My legs feel unstable. It's strange, I was on the soccer team in elementary school (T_T) My body doesn't move as I want it to... What should I do? Well, I'll sleep on it and think (￣▽￣) So, goodnight everyone m(._.)m"
うなＴ ⍢⃝ ⍤⃝ ⍨⃝ ∵⃝♡⍢⃝ ⍤⃝ ⍨⃝  [URL],Una T ⍢⃝ ⍤⃝ ⍨⃝ ∵⃝♡⍢⃝ ⍤⃝ ⍨⃝  [URL]
GYAOでやってるSoul Trainにハマる。70年代のスティービーワンダーとかジャクソン５とかジェームスブラウンとか、いろいろ。もう寝れません…,"I'm hooked on Soul Train, which is airing on GYAO. Various artists from the 70s like Stevie Wonder, Jackson 5, and James Brown. I can't sleep anymore..."
福島県に突入。海が見える。 ｲﾏｺｺ L:福島県いわき市勿来町関田和久２６,"Entered Fukushima Prefecture. Can see the sea. Here is Fukushima Prefecture, Iwaki City, Motomiki-cho, Sekita Kazuhisa, 26."
[USER] なん…だとう？？よろしくです！ 他のひととも合流しますぞなU・x・U,"[ASSISTANT] What... is this?? Nice to meet you! I'll also join in with the others, U・x・U"
