sentences,translated
いや、とてもとても ★山下達郎 中野サンプラザ 2月25日(土) 1階 6列 ２枚連番ペア★ [URL],"No, very very ★ Tatsuro Yamashita Nakano Sun Plaza February 25th (Saturday) 1st floor 6th row 2 consecutive tickets ★ [URL]"
今日も。 (@ ライムライト / LIME LIGHT) [pic]: [URL],Today too. (@ Lime Light) [pic]: [URL]
Haneda airport now,Haneda airport now
暑い (@ 京都リサーチパーク Kyoto Research Park w/ 15 others) [URL],Hot (at Kyoto Research Park with 15 others) [URL]
Strange situation of my webcam  @ さわだ 武蔵野うどん [URL],Strange situation with my webcam @ Sawada Musashino Udon [URL]
放射能がどうのの前に、この無意味な利権集約大泥棒の詐欺師システムをなんとかしないと、技術立国日本なんてお笑い種ですぜQT #脱原発 [USER],"Before talking about radiation, we need to do something about this meaningless, corrupt system of vested interests that is a breeding ground for fraudulent thieves. Without addressing this, Japan's reputation as a technologically advanced country is nothing but a joke. #NoNuclearPower"
差入れのクリスピークリーム Xmas ver.可愛いすぎる( ˘ ³˘)♡ [URL],The Christmas version of the Krispy Kreme delivery is too cute ( ˘ ³˘)♡ [URL]
[USER] 今日5時起きだったんですかっ⁈(>_<)、ソンヨンさん、おめでとうございまさあすっっ♪♪,"[Assistant] Did you wake up at 5 o'clock today?! (>_<) Son Yeong, congratulations♪♪"
2000円札  @ 首里城 （Shuri Castle） [URL],2000 yen bill @ Shuri Castle [URL]
らむー の特製塩ラーメン。あっさり味で美味しかったです。 [URL] #agLife,Ramu's special salt ramen. It had a light and delicious flavor. [URL] #agLife
Miysis キャット カフェ ミーシス 猫カフェにタッチ！ [URL],Miysis Cat Café Mysis - Touch the Cat Café! [URL]
なんかおる。表情が悲しげ。  @ ヤフードーム（福岡 Yahoo! JAPAN ドーム） [URL],There's something here. The expression looks sad. @ Yahoo Dome (Fukuoka Yahoo! JAPAN Dome) [URL]
これからTOEFL試験( ´ ▽ ` )ﾉ At temple university,"From now on, the TOEFL exam ( ´ ▽ ` )ﾉ at Temple University"
kolorのピーコートが良い… (@ バーニーズニューヨーク 神戸店) [URL],The kolor peacoat is nice... (@ Barneys New York Kobe store) [URL]
[USER] ﾈﾊﾞｰｴﾝﾃﾞｨﾝｸﾞｽﾄｰﾘｰとか見れば良いのにね*.ﾟ:｡(*｀･∀)b,[USER] It would be nice if you could watch Never-Ending Story or something. (*.ﾟ:｡(*｀･∀)b
松本市に向かって移動中。 / 上里SA(上り線)にイマココ! [URL],On the way to Matsumoto City. Currently at Kamisato SA (on the ascending line)! [URL]
[USER] アクア東中野のおかみさんが、もうスタンプの台紙がないって言ってましたよ。今1番目に行くと悲しいことになります。。以上、業務連絡でした。,"[Assistant] The landlady of Aqua Higashi-Nakano said that they don't have any more stamp booklets. If you go there first, it will be a sad situation. That's all for the business announcement."
[USER] ログを読んでも誰が誰だかわからないだろうから大丈夫か、," It should be fine because even if you read the logs, you won't be able to tell who is who."
[USER] なんか東海も被害でてるみたいやし、今年は災害おおいね(>_<)お気をつけて〜,"[USER] It seems like the Tokai region is also being affected, there have been many disasters this year (>_<) Please take care~"
しゃぶしゃぶの野菜は細切りにすると、さっと煮えて、味がよくからんで、お肉と一緒に食べやすいね。,"When the vegetables for shabu-shabu are thinly sliced, they quickly cook and blend well with the flavors, making it easy to eat them together with the meat."
[USER] キャメロン、退院したのね。よく頑張りました！そのうち、かっぱ行こうね♪(´ε｀ ),"[CAMERON], you've been discharged from the hospital, right? Well done! Let's go to the river soon and see some kappa ♪(´ε｀ )"
夕やけだんだん。昔と随分変わった商店街。何時の間にか新しいお店が増えた。  @ 谷中銀座商店街 [URL],Yūyake dandan. The shopping street has changed quite a bit since the old days. New shops have somehow multiplied. @ Yanaka Ginza Shopping Street [URL]
某神社の社務所で巫女さんが「京都魔界地図」読んでて吹き出しそうになったなう。[URL],"A shrine maiden at a certain shrine's office is currently reading the ""Kyoto Demon World Map"" and almost burst out laughing. [URL]"
整備主任者定期法令研修会 (@ 神戸運輸監理部兵庫陸運部) [URL],Maintenance Director Regular Legal Training Session (@ Kobe Transport Supervision Department Hyogo Land Transportation Department) [URL]
3月15日(木)扇原＆清武ロンドン五輪決定弾！サッカー男子五輪５大会連続出場。「世界で、五輪で、しっかりとした戦いを」関塚監督がサポーターに誓う。清武は「メダル目指す」★本日レッスン12:30～☆予約＆体験レッスン受付中　℡052-251-9321 augustagolf.jp,"March 15th (Thursday) Ogiwara and Kiyotake secure spots for the London Olympics! The men's soccer team has achieved their fifth consecutive participation in the Olympics. Coach Sekizuka vows to supporters, ""We will fight firmly in the world and at the Olympics."" Kiyotake states, ""We aim for a medal."" ★Today's lesson from 12:30 onwards ☆Reservations and trial lessons are currently being accepted. Phone: 052-251-9321 augustagolf.jp"
[USER] とあるゲームをしてて、ペニーはペットと兄弟という結果になったぞ（笑）,"[USER] When playing a certain game, Penny ended up as both a pet and a sibling, haha."
[USER] 木場は新しくて、スクリーンでかいよ！ウィンブルシートじゃないけど。あの震えるシート。," ""[USER] Mokuba is new and the screen is big! It's not a Wimbledon sheet though. That trembling seat."""
おー！なんかTwitterやってるやついっぱいいたから全員なんかになった！笑,"Oh! There were so many people who were doing Twitter, so we all became something! Haha."
埼玉県なう。東京より暑いぞ。  35.855517,Saitama Prefecture now. It's hotter than Tokyo. 35.855517
[USER] お疲れさん。(^^) 目標達成おめでとん(๑•̀ㅁ•́ฅ✧, Good job! Congratulations on reaching your goal! (๑•̀ㅁ•́ฅ✧)
ビックカメラのApple売り場の店員、iPadのアプリをダブルタップで起動しようとするが、アプリは起動せず。,"The Big Camera store clerk at the Apple section tries to open the iPad app with a double tap, but the app doesn't launch."
結構面白いです。 ↓ 2011年9月 「会長／社長、役員」が読んだ記事TOP10 [URL],"Quite interesting. ↓ Top 10 articles read by ""Chairman/President, Executive Officers"" in September 2011 [URL]"
"[USER] 雨凄いみたいですね☂運転気を付けて下さいね(бвб""",[USER] It seems like the rain is terrible. Please be careful driving.
誰もいません( ｰ`дｰ´)ｷﾘｯ #38kami [URL],There is no one here (ｰ`дｰ´)ｷﾘｯ #38kami [URL]
本日の日替りlunchは、ポークピカタのバジル風 です(*^^*)    サラダ・スープに、バンorライスで850円ですよ～！！ [URL],"Today's daily lunch is Pork Piccata with Basil (*^^*) It comes with salad, soup, and your choice of bread or rice for 850 yen~!! [URL]"
ﾊｲｵｸですよ満タン1万ちょいするけどだいぢょぶですか(笑)ぢゃないわ！まあでもいいよね！,"Hi, it's Hiok. It costs a little over 10,000 when it's full, but is that okay? (laughs) Just kidding! Well, but it's fine, right?"
高山で初めての免許書換え。平針とは違って人が少ない。手続きが速い。,"First time changing my driver's license in the mountains. Unlike Hirahari, there are fewer people here. The process is quick."
[USER] [USER] [USER] そんな感じの味でしたよー。,[USER] [USER] [USER] It tasted like that kind of flavor.
なう (@ ダイバーシティ東京 プラザ w/ 6 others) [URL],Now (@ Diversity Tokyo Plaza w/ 6 others) [URL]
レアルが4季ぶりリーガ優勝 [URL] #yjfc_liga_espanola,Real Madrid wins the La Liga title for the 34th time in 4 seasons. [URL] #yjfc_liga_espanola
（株）田子重 セナ店 054-265-5333 〒420-0912 静岡県静岡市葵区東瀬名町１−３３ [URL],"Takoju Co., Ltd. Senna Store 054-265-5333 420-0912 Shizuoka City, Aoi-ku, Higashi-Senamachi 1-33 [URL]"
核ミサイルを大気圏外で爆発させるとパレルですべての電子機器が使用不可。ヘリコプターからTPRスコープまですべて。ということを説き伏せたセミナーに通るというる日本の危機。,"Attending a seminar that conveys the danger of detonating a nuclear missile outside the earth's atmosphere, rendering all electronic devices unusable. This includes everything from helicopters to TPR scopes."
間接圧迫止血法は両手がふさがるという理由で今回は採用しなかったという,We did not adopt the indirect pressure method this time due to the reason that both hands are occupied.
DVD借。 (@ TSUTAYA AVクラブ菊陽店) [URL],Borrowing a DVD. (@ TSUTAYA AV Club Kikuyo Store) [URL]
本日は八丈島駅伝大会。我が商工会青年部も参加出走します。ベストを尽くして頑張ろう!!,Today is the Hachijo-jima Ekiden Relay Race. Our Chamber of Commerce and Industry's Youth Department will also participate and compete. Let's give it our best and do our utmost!
やはり夏はイタリア街のおろし釜揚げシラスパスタだな。 [URL],"Indeed, in summer, it's all about the freshly cooked anchovy pasta in the streets of Italy. [URL]"
[USER] ほっとけへんのでしょ、フラフラで歩いたはるんは危ないし(^^;;,"[USER] You can't just leave them alone, it's dangerous for Haru to walk around so unsteady (^^;;"
蒲田開拓新書  UpperHouseなう。。。取り敢えず様子見。,"""Kuwanoshinden Books on Pumada... Currently in the Upper House parliament. For now, let's wait and see."""
オレンジフェリーなう (@ 大阪南港フェリーターミナル) [URL],Orange Ferry now (@ Osaka Minato Ferry Terminal) [URL]
丸亀製麺なぅ♪四人で1420円。安っ！(⌒0⌒)／~~ [URL],Marugame Seimen now♪ It's 1420 yen for four people. So cheap! (⌒0⌒)／~~ [URL]
マンゴーパフェ本当に美味しい◎  @ 千疋屋アトレ恵比寿店 [URL],Mango parfait is really delicious◎ @ Senbikiya Atre Ebisu Store [URL]
ジゲンも書いて下さった(^^)vカッコ良すぎです(*^^*) [URL],Jigen also wrote (^^)v It's too cool (*^^*) [URL]
[USER] こんにちは！ネイリスト目指して頑張って下さいね★ 内容にもよりますが、下処理やケアから始めると最低でも1時間程かかりますo(^▽^)oでもどんどん覚えていけるのでがんばりましょう＼(^o^)／,"[ASSISTANT] Hello! Good luck in your pursuit of becoming a nail artist! Depending on the content, it will take at least around 1 hour starting from prepping and caring. But as you keep learning, you'll be able to do it faster. Let's do our best! ＼(^o^)／"
ぼーっとスタバなう。 (@ Starbucks Coffee アトレ恵比寿店 w/ 2 others) [URL],Just chilling at Starbucks now. (@ Starbucks Coffee Ebisu Atre with 2 others) [URL]
バス内は暇。  雨雨雨、土砂降りの雨 ポジになる、気持ちになれ  いつの日か知らぬ間に心は晴れ 前向きになる、足取りで習え  負けない意識、転換作業 生かされたい、もう死にたい？  自分に負ければ、地獄行き 神を崇め、心強くbelieve。  今日も頑張ろう_φ(･_･,"The bus ride is boring. Rain, rain, rain, pouring rain. Cheer up, get into a positive mood. Without realizing it, one day the heart will clear up. Learn to move forward with each step. Have a mindset of not giving up, a mental shift. Want to be alive, no longer want to die? If you lose to yourself, it's off to hell. Worship God, believe strongly in your heart. Let's do our best today too."
