sentences,translated
今日の朝まで10何時間も寝てました！！お陰で夕方になっても目がさっぱり！！,"I slept for over 10 hours until this morning! Thanks to that, even in the evening, I feel completely refreshed!"
おはようございます。寝起きで顔がすげーことになってるf^_^;),Good morning. My face looks pretty messed up because I just woke up. (f^_^;)
脱原発!!! もちろん避難や内部被曝問題も継続中 でも今日8/6の決意なう!!! 声をあげなきゃ一つにならなきゃ変わらないもんっ!!!,"Abolish nuclear power!!! Of course, the issues of evacuation and internal exposure continue, but today, on August 6th, I am determined!!! If we don't raise our voices and come together, nothing will change!!!"
やばい！全然頭に入らない。・°°・(＞_＜)・°°・。今日の最後の試験大丈夫かな？,Oh no! I just can't get it into my head at all.・°°・(＞_＜)・°°・。I wonder if I'll be okay for the last test today?
Rという小金原のハンバーガー屋さんにいます。素敵なお店です！ [URL],"I am at a hamburger shop called ""R"" in the Koganehara area. It's a great place! [URL]"
車庫入れで車をぶつけ、ボディーが歪みドアが閉まらない…という夢をみたんだ。,"I had a dream where I was parking my car and accidentally hit something, causing the body to deform and the door to not close."
なうなう。カラオケ屋で電源借りて充電したけどもう25%である。ヤバイ,"Now, now. I borrowed a power outlet at the karaoke place to charge, but I'm already at 25%. This is bad."
あみなちゃをを盗撮(^_-)まぁばれたけどw #binbinweb #ozgroup [URL],"Secretly took a photo of Amina (^-) Well, I got caught though w #binbinweb #ozgroup."
続き→ 私は、震災後、少しでも、被災した方の力になりたいという思いから友人とカナダで募金活動を行いました。 たくさんの方々からの協力で約$1000(約7万円)を集めることが出来ました。 お金だけが大事というわけではありませんが、今、少しでもの力になれていると願いたいところです。,"Continuation→ After the earthquake disaster, I wanted to contribute to the efforts of those affected, so my friends and I conducted a fundraising activity in Canada. With the help of many people, we were able to collect approximately $1000 (around 70,000 yen). It's not just about the money, but I hope that we can be of some help, even if it's just a little bit, at this moment."
[USER] わかった！iPhoneからだとだだ漏れとる。ってことはこのツイートがiPhoneからかPCからかもだだ漏れてるって事ですか先輩！あいたたーネット超こわい。,"[ASSISTANT] I understand! It seems that it leaked a lot when I tweeted from my iPhone. Does that mean that this tweet might also leak from a PC, senior? Ah, the internet is so scary."
結婚10周年ですか(^-^)/ こういう素敵な事をしてくれる旦那に 今から育てます（笑）,"Is it our 10th wedding anniversary? (^-^)/ I'll raise you, who does such wonderful things, from now on (laughs)"
本命のES散った。僕はもう、誰とも笑えません。（←碇シンジ風）,My favorite story ES fell apart. I can't laugh with anyone anymore. (←Like Shinji Ikari)
[USER] iPhoneケースがついてたら嬉しいなー(＾ｰ^)ノ,[Assistant] I would be happy if it came with an iPhone case (＾ｰ^)ノ
パパの休暇で別府に来ました〜 写真はひょうたん温泉の足湯が…寒過ぎて（笑）昼間っから温泉での〜んびり気持ちよかー✌ @ [URL],I came to Beppu for my dad's vacation~ The photo is of a foot bath at Hyotan Onsen... It was so cold (lol). It feels so nice and relaxing to be in the hot springs during the day ✌ @ [URL]
[USER] コスプレ用？笑 セーラー服来たい＼(^o^)／けど2万はやだ！高校の制服で我慢だ(^^)笑,"[Assistant] Cosplay? Lol. I want to wear a sailor uniform＼(^o^)／but 20,000 yen is too much! I'll settle for my high school uniform (^^) lol."
[USER] 始めまして、京都（＾＿＾）☆パーティ参加しました。,"Nice to meet you, Kyoto (^_^)☆ I participated in a party."
[USER] お母さん嬉しいんだねー、沖縄大好きです、人の心が一番いい何回でもいきたくなるー(´･_･`)、マオちゃんこのまえ渋谷で歌ってたのを目の前で見てたのに沖縄帰ってるんだ、素早い！飛びますね、っ！,"[MACHINE] ""Mom, you seem happy. I love Okinawa so much. The kindness of the people there makes me want to go again and again. (´･_･`) I saw Ma-chan singing in front of me in Shibuya the other day, and now she's back in Okinawa. How quick! She flies, huh!"""
[USER] 良心の呵責で自白した！大丈夫じゃないかも！でも後悔はしてない＼(^^)／,"""I confessed out of a guilty conscience! Maybe it's not okay! But I have no regrets! ＼(^^)／"""
[USER] いや、こちらこそごめんなさい(笑)結構安くなってるよー！そのイベント！,"[ASSISTANT] No, I'm the one who should apologize (laughs). The event has become quite inexpensive!"
[USER] A36.A8リベンジしたいよな。けど撮りに行く暇が無い俺。,[ASSISTANT] I really want to get revenge on A36.A8. But I don't have time to go film it.
仕事で都内に行きます。数年ぶりの電車、うまく乗り換え出来るか心配です。,I will go to Tokyo for work. I'm worried if I can transfer smoothly on the train after several years.
トラブルにて徹夜28時間勤務終了。体力はもったけど気力がゼロに近し、職場から家まで電車乗り越さないよう頑張りたい…PS 本日のプランは全てリセットです。関係者各位、申し訳ございません m(._.)m [URL],"Finished working for 28 consecutive hours due to trouble. While I managed to preserve my physical strength, my mental strength is close to zero. I'll do my best not to miss my train from work to home... PS Today's plans are all reset. To all parties involved, I apologize m(._.)m [URL]"
新羅亭でランチ、ここ凄く安くてお得。でも穴場過ぎてお客さん少ないんだよな、やってけるのかな？,"Lunch at Shinraten, it's really cheap and a great deal. However, since it's such a hidden gem, there aren't many customers. I wonder if they can survive?"
[USER] 休みぢゃ[m:242]掃除してますが、休憩ばっかし(爆),[ASSISTANT] I'm taking a break from cleaning (lol)
MT早くついちゃって、久しぶりに朝マック！私はエッグマックマフィン派 (#^.^#),"I arrived early and couldn't resist, so I went to McDonald's for breakfast for the first time in a while! I am a fan of Egg McMuffins. (#^.^#)"
ダンス・インパクトのあと小憩。メイプルカスタードパイ目当て。カスタード、もう少し増量希望。 (@ マクドナルド 吉祥寺南口店) [URL],"After a dance impact, take a short break. Heading towards Maple Custard Pie. I hope they increase the amount of custard a little more. (@ McDonald's Kichijoji Minamiguchi store) [URL]"
[USER] hideに憧れたのはわかったからやめてほしい(笑) しかも髪切って何か変。ふっ,"I understand that you are yearning for a hide-like style, so please stop (laughs). Moreover, cutting your hair made you look different. Huh."
まだ働いている方もいるかと思いますが、久々に風邪をひいて熱も出てきたので、今から寝ます。,"Some of us may still be working, but I have caught a cold and have a fever, so I will go to bed now."
祇園祭は、やはり凄い人だった。とりあえず、最低限の音だけ録ったので、帰ります。やはり、夜9時には、ちまき売りの子どもはいないよな。,"The Gion Festival was indeed crowded. Anyway, I only recorded the minimum amount of sound, so I'm going home. I guess there are no children selling chimaki after 9 pm, right?"
[USER] 私のホームボタンの調子が悪いのだけど、どーやったら直るの？,[ASSISTANT] My home button is not working properly. How can I fix it?
おはようございます ぁーねむいそしてやってしまった しばらく我慢していた二度寝を ついにしてしまった でも 二度寝っていいですねー( ´ ▽ ` )ﾉ とてもきもちよかったよ でも たるんでるなー      友達は今日は 高校一日目だそうです   たいへんだ、、、,"Good morning. I'm so sleepy and I ended up giving in to the temptation of taking a nap after holding back for a while. But you know, taking a nap feels so good (´▽｀)ﾉ It was really comfortable. But I feel a bit slack now. My friend said today is their first day of high school. Tough..."
[USER] んがぁどーもずいまぜんでじた いやぁおいらずｯどド田舎でそだｯだもんで そいでもなんどが時代に追いづごうと してるんでずわ どーが大目に見でやｯでくんねぇ,"[ASSISTANT] Hello, nice to meet you. Well, I'm not really used to living in the countryside, so sometimes I struggle to keep up with the times. But that doesn't mean I can't try my best."
