sentences,translated
[USER] とあるゲームをしてて、ペニーはペットと兄弟という結果になったぞ（笑）,"[USER] When playing a certain game, Penny ended up as both a pet and a sibling, haha."
韓国出張より帰って来ました。 関空到着からー草津、約3時間。はるか、せめて、30分に1本にして！,I have returned from my business trip to Korea. It took approximately 3 hours from Kansai Airport to Kusatsu. I wish there was at least one train every 30 minutes!
宵山をナメてました…いつもガラガラの店内に人の渦が出来てて、残業3時間して今帰宅★ もう何も作りたくなく、駅前の王将に倒れるように入りポロポロと気力なく食べてたら廻りがヤクザのおっちゃんに…宵山行ったんか？ビールどや？と話掛けられ、飲めないと適当に断った…天津飯っておいしいよね★,"I underestimated the crowds at the evening festival... The usually empty restaurant was suddenly bustling with people, and after working overtime for three hours, I finally made it home. I didn't feel like cooking anything anymore, so I dragged myself into the Osho restaurant near the station and ate without any energy. Then, a group of yakuza men approached me and asked, ""Did you go to the evening festival? Want some beer?"" I casually declined, saying that I couldn't drink... By the way, don't you think that sweet and sour pork is delicious?"
[USER] 木場は新しくて、スクリーンでかいよ！ウィンブルシートじゃないけど。あの震えるシート。,"[Translated] ""[USER] Mokuba is new and the screen is big! It's not a Wimbledon sheet though. That trembling seat."""
おー！なんかTwitterやってるやついっぱいいたから全員なんかになった！笑,"Oh! There were so many people who were doing Twitter, so we all became something! Haha."
Iphone4sに乗り換えたがdocomoから電話帳転載しようとしたが1000件以上あるとショップで出来ないと言われ自分のパソコンで格闘したがデスクトップにインポートまでで断念、明日エキスポートに再挑戦,"I switched to iPhone4s, but when I tried to transfer my contacts from Docomo, the shop said they couldn't do it if there were more than 1000 contacts. I struggled on my own computer, but gave up after importing it to the desktop. I will attempt to export it again tomorrow."
引越し荷物やっと取りにきた。これからゴミ袋買ってきて処分する物多数。あぁ(-｡-;,I finally came to pick up the moving items. I need to buy garbage bags now and there are a lot of things to dispose of. Ahh.
埼玉県なう。東京より暑いぞ。  35.855517,Saitama Prefecture now. It's hotter than Tokyo. 35.855517
男性を描いてみた。ダディーフェイスという作品の主人公をイメージして。 [URL],"I tried drawing a man, focusing on the main character of a piece called ""Daddy Face."" [URL]"
[USER] お疲れさん。(^^) 目標達成おめでとん(????????,[TRANSLATION] [USER] Good job! Congratulations on reaching your goal! (????????)
久しぶりです。 元気そうで、なによりです。 今年は、皆で集まろうと話していた矢先に大変な事が起き、実現できませんでした。来年こそは?????[USER],"It's been a while. I'm glad to see you're doing well. We were planning to get together with everyone this year, but something unfortunate happened just as we were discussing it, and it couldn't happen. Hopefully next year... [USER]"
オーストラリアからただ今帰国しました。僕の思いは三陸の牡蠣産業が単に震災前に戻るのではなく震災前の状況より突き抜けるように向上すること。そのために世界の牡蠣養殖を参考にし同時に新たな販売チャネルを確立しておくことと思っています。 #fukkokaki,"I have just returned from Australia. My hope is for the oyster industry in Sanriku to not only recover to pre-disaster levels but surpass them. To achieve this, I believe it is important to draw inspiration from oyster farming around the world and simultaneously establish new sales channels. #fukkokaki"
紅白戦やったよー！一回しかバット振ってない。(￣^￣)ゞ。遠征の準備のため早めのきたく！,I played in the red and white scrimmage! I only swung the bat once. (￣^￣)ゞ. I arrived early to prepare for the expedition!
ビックカメラのApple売り場の店員、iPadのアプリをダブルタップで起動しようとするが、アプリは起動せず。,"The Big Camera store clerk at the Apple section tries to open the iPad app with a double tap, but the app doesn't launch."
快晴の有馬温泉。朝日がまぶしい！ 今日は多くのお客様が来られるだろう！ 良い日になりそうな予感。 [URL],"Arima Onsen on a sunny day. The morning sun is dazzling! It seems like many customers will come today! It's going to be a good day, I have a feeling. [URL]"
2012年練習開始！ ランニングユナイテッドまさかの強制終了(T-T)約10?を1時間くらいで走りました。 [URL],Started training in 2012! Running United unexpectedly ended forcibly (T-T). I ran approximately 10 km in around one hour. [URL]
結構面白いです。 ↓ 2011年9月 「会長／社長、役員」が読んだ記事TOP10 [URL],"Quite interesting. ↓ Top 10 articles read by ""Chairman/President, Executive Officers"" in September 2011 [URL]"
"おはよう(^o^)v  寒いよぉ…  今日はカイロ持ってくー(⌒∇⌒)ノ""","Good morning (^o^)v It's cold... I'm bringing a pocket warmer today - (⌒∇⌒)ノ"""
あーだるい…7時にかえろうっていってたのに7時に差し入れ持った新手が…どーゆータイミングだよ！！,"Ugh, I'm so tired... I told them I'd come back at 7 o'clock, but just as it turned 7, someone came in with snacks... What terrible timing!!"
今日ゎ本当お腹いっぱい( ；´Д｀) 送別会も感動だったし お母さん達待ち?なう [URL],"Today, I'm really full ( ；´Д｀) The farewell party was also touching, and now I'm waiting for my mother ? [URL]"
[USER] 66年前の今日何があったかは日本人が一番感じるべきだと自分は思います,[ASSISTANT] I personally believe that Japanese people should feel the most about what happened 66 years ago today.
散髪して、すっきりヾ(＾v＾)kちょっくらLABIに行こうっと。,"I'll get a haircut and then let's go to LABI for a bit, feeling refreshed."
"[USER] 雨凄いみたいですね?運転気を付けて下さいね(бвб""",[USER] It seems like the rain is terrible. Please be careful driving.
ノンシリコンタイプのシャンプー＆トリートメント買ってしまった笑Σ（・□・；）,I accidentally bought a non-silicone shampoo and conditioner. LOL Σ(・□・；)
誰もいません( ｰ`дｰ´)ｷﾘｯ #38kami [URL],There is no one here (ｰ`дｰ´)ｷﾘｯ #38kami [URL]
ボールに夢中なぅ☆ そろそろ眠いし、帰りたいなぁ(/ _ ; ) [URL],I'm obsessed with the ball now☆ I'm getting sleepy and want to go home soon (/ _ ; ) [URL]
本日の日替りlunchは、ポークピカタのバジル風 です(*^^*)    サラダ・スープに、バンorライスで850円ですよ?！！ [URL],"Today's daily lunch is Pork Piccata with Basil (*^^*) It comes with salad, soup, and your choice of bread or rice for 850 yen~!! [URL]"
ﾊｲｵｸですよ満タン1万ちょいするけどだいぢょぶですか(笑)ぢゃないわ！まあでもいいよね！,"Hi, it's Hiok. It costs a little over 10,000 when it's full, but is that okay? (laughs) Just kidding! Well, but it's fine, right?"
小布施ワイナリーさんで収穫醸造体験をしてきました。素敵な出会いもあり楽しい時間でした。ただし車で行ったため試飲ができず残念(;o;) [URL],"I had a harvest and wine-making experience at Kobushi Winery. It was a wonderful encounter and a fun time. However, since we went by car, I couldn't do any tasting, which was disappointing (;o;) [URL]"
[USER] それはキツい([USER]　エアコンの方向を変えねば。。。,"[ASSISTANT] ""That's tough, [USER]. I should change the direction of the air conditioner..."""
高山で初めての免許書換え。平針とは違って人が少ない。手続きが速い。,"First time changing my driver's license in the mountains. Unlike Hirahari, there are fewer people here. The process is quick."
オバの病院からの帰りに本家肉ソバ・バラ色人生にてランチ(^-^)/ ライス食べ放題(^-^)/ [URL],"Translation: 

After returning from the aunt's hospital, I had lunch at Honke Niku Soba Barairo Jinsei (^-^)/ All-you-can-eat rice (^-^)/ [URL]"
今日は忘年会前に若干ハプニング！！ まぁなるようかなしかならないし。 自分の事をしっかりと見つめます。,"Today, there was a minor incident before the year-end party!! Well, I guess things happen and there's nothing I can do about it. I will take a good look at myself."
新幹線乗った。1両で20列。1列5人だから1両で定員100人なのね。16両も繋いで輸送量凄いな＜今更,"I rode the Shinkansen. There are 20 rows in one car. With 5 people per row, each car has a capacity of 100 people. It's impressive that they can connect 16 cars together for such a high transport capacity. <A bit late to realize that>"
着いた！どんくらいかかるかなー(´Д` )つかあっちー。・゜・(ノД`)・゜・。,I arrived! I wonder how long it will take. It's so hot over there. °・(ノД`)・°・。
